"REF_DATE","GEO","DGUID","Business characteristics","Use of artificial intelligence (AI) by businesses or organizations in producing goods or delivering services over the last 12 months","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025","Canada","2021A000011124","Information and cultural industries [51]","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671083472","1.9.15","9.1","D","","","1"
"2025","Canada","2021A000011124","Information and cultural industries [51]","Type of AI application used, robotics process automation","Percent","239","units","0","v1671083473","1.9.16","8.1","D","","","1"
"2025","Canada","2021A000011124","Information and cultural industries [51]","Type of AI application used, biometrics","Percent","239","units","0","v1671083474","1.9.17","0.0","A","","","1"
"2025","Canada","2021A000011124","Information and cultural industries [51]","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671083475","1.9.18","16.0","C","","","1"
"2025","Canada","2021A000011124","Information and cultural industries [51]","Type of AI application used, other type","Percent","239","units","0","v1671083476","1.9.19","3.3","A","","","1"
"2025","Canada","2021A000011124","Information and cultural industries [51]","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671083478","1.9.20","64.4","C","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671082166","1.10.1","30.6","B","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, machine learning","Percent","239","units","0","v1671082177","1.10.2","21.5","C","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, natural language processing","Percent","239","units","0","v1671082179","1.10.3","28.9","D","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671082180","1.10.4","35.0","D","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671082181","1.10.5","21.7","C","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671082182","1.10.6","13.5","B","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, large language models","Percent","239","units","0","v1671082183","1.10.7","22.2","D","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671082184","1.10.8","40.8","D","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671082185","1.10.9","18.7","C","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, neural network","Percent","239","units","0","v1671082167","1.10.10","2.4","B","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, augmented reality","Percent","239","units","0","v1671082168","1.10.11","4.7","B","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671082169","1.10.12","7.8","B","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, deep learning","Percent","239","units","0","v1671082170","1.10.13","2.9","B","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671082171","1.10.14","11.1","C","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671082172","1.10.15","3.4","B","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, robotics process automation","Percent","239","units","0","v1671082173","1.10.16","6.3","B","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, biometrics","Percent","239","units","0","v1671082174","1.10.17","5.2","B","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671082175","1.10.18","20.5","D","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","Type of AI application used, other type","Percent","239","units","0","v1671082176","1.10.19","0.0","A","","","1"
"2025","Canada","2021A000011124","Finance and insurance [52]","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671082178","1.10.20","69.4","B","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671082186","1.11.1","11.8","B","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, machine learning","Percent","239","units","0","v1671082197","1.11.2","24.1","E","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, natural language processing","Percent","239","units","0","v1671082199","1.11.3","30.9","E","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, virtual agents or chat bots","Percent","239","units","0","v1671082200","1.11.4","35.5","E","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, speech or voice recognition using AI","Percent","239","units","0","v1671082201","1.11.5","14.9","D","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, recommendation systems using AI","Percent","239","units","0","v1671082202","1.11.6","15.3","D","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, large language models","Percent","239","units","0","v1671082203","1.11.7","10.9","D","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, text analytics using AI","Percent","239","units","0","v1671082204","1.11.8","57.2","E","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, data analytics using AI","Percent","239","units","0","v1671082205","1.11.9","32.3","E","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, neural network","Percent","239","units","0","v1671082187","1.11.10","8.8","D","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, augmented reality","Percent","239","units","0","v1671082188","1.11.11","8.8","D","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, decision making systems based on AI","Percent","239","units","0","v1671082189","1.11.12","9.5","D","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, deep learning","Percent","239","units","0","v1671082190","1.11.13","16.4","D","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, image or pattern recognition","Percent","239","units","0","v1671082191","1.11.14","20.8","E","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, machine or computer vision","Percent","239","units","0","v1671082192","1.11.15","9.6","D","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, robotics process automation","Percent","239","units","0","v1671082193","1.11.16","9.7","D","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, biometrics","Percent","239","units","0","v1671082194","1.11.17","2.5","A","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, marketing automation using AI","Percent","239","units","0","v1671082195","1.11.18","36.6","E","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","Type of AI application used, other type","Percent","239","units","0","v1671082196","1.11.19","3.1","B","","","1"
"2025","Canada","2021A000011124","Real estate and rental and leasing [53]","No, business or organization did not use AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671082198","1.11.20","88.2","B","","","1"
"2025","Canada","2021A000011124","Professional, scientific and technical services [54]","Yes, business used AI for producing goods or delivering services over the last 12 months","Percent","239","units","0","v1671082206","1.12.1","31.7","B","","","1"
"2025","Canada","2021A000011124","Professional, scientific and technical services [54]","Type of AI application used, machine learning","Percent","239","units","0","v1671082217","1.12.2","21.4","C","","","1"
